item_code;item_name;box_length;box_width;box_height;box_volume;box_weight;number_of_item_in_a_box;item_volume;item_unit;item_order_frequency;item_relative_importance;item_quantity_order_mean;item_quantity_order_std;item_quantity_order_total;item_quantity_order_unique;item_quantity_order_unique_frequency;item_class;item_initial_quantity_inventory
14501053001;味味一品原汁珍味牛肉(碗)185g;36.00.00;34.00.00;15.00;18360.0;02.33;08.00;2295.00.00;PCS;192.00.00;0.5209713171447142;4.899;4.041;1068;[2, 4, 6, 8, 10, 12, 14, 16, 22];[100, 48, 8, 45, 2, 2, 1, 9, 3];C;10
14501058001;滿漢大餐麻辣鍋牛肉(碗) 204g;49.00.00;33.00.00;08.00;12936.0;01.06;06.00;2156.00.00;PCS;75.00.00;0.7246145897568373;6.273;2.313;552;[2, 4, 6, 8, 10, 12];[6, 7, 63, 2, 1, 9];C;10
14501063001;統一蔥燒牛肉碗麵 90g;42.00.00;28.00.00;17.00;19992.0;01.08;12.00;1666.00.00;PCS;521.00.00;0.21051982466958885;8.209;6.775;4326;[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36];[242, 83, 4, 140, 4, 2, 1, 46, 1, 1, 3];B;26
14501065001;一度贊-老甕牛肉麵(碗) 185g;49.00.00;37.00.00;16.00;29008.0;03.35;12.00;2417.03.00;PCS;62.00.00;0.7563840602656622;6.301;5.941;460;[2, 4, 6, 8, 10, 12, 16, 24];[32, 14, 2, 7, 2, 9, 3, 4];C;14
14501084001;味王紅燒牛肉麵(包) 83g;36.00.00;31.00.00;14.00;15624.0;03.12;30.00.00;520.08.00;PCS;60.00.00;0.7624439592673455;6.583;2.346;395;[5, 10];[41, 19];C;10
14501086001;一度贊-紅燒牛肉(袋) 200g;31.00.00;30.00.00;14.00;13020.0;0,14375;12.00;1085.00.00;PCS;256.00.00;0.42800953317444707;3.795;1.473;1002;[3, 6, 9, 12];[199, 61, 3, 1];B;8
14501899001;味味一品紅燒牛肉袋麵181g;34.00.00;32.00.00;13.00;14144.0;0,147222222;12.00;1178.07.00;PCS;39.00.00;0.8202629956167398;03.09;1.392;156;[3, 6];[28, 12];C;6
14501902001;維力大炒一番-鐵板牛肉(包)85g;32.00.00;32.00.00;14.00;14336.0;02.09;24.00.00;597.03.00;PCS;223.00.00;0.4810853152447459;8.906;3.806;2084;[4, 8, 12, 16, 24];[16, 191, 3, 15, 9];B;20
14501905001;雙響泡爆香牛肉湯麵(桶)109g;43.00.00;28.00.00;23.00;27692.0;02.37;12.00;2307.07.00;PCS;01.00;0.9992566790553491;01.00;00.00;1;[1];[1];C;1
14501926001;維力大乾麵蔥燒牛肉風味麵95g;38.00.00;32.00.00;14.00;17024.0;0,175;30.00.00;567.05.00;PCS;24.00.00;0.8732154464092265;5.833;1.903;140;[5, 10];[20, 4];C;8
14501928001;真爽蔥辣牛肉風味麵75g;37.00.00;32.00.00;14.00;16576.0;03.06;30.00.00;552.05.00;PCS;67.00.00;0.7439276012066466;9.485;11.00;645;[5, 10, 15, 20, 25, 30, 60];[50, 8, 1, 2, 2, 3, 2];C;22
14501929001;真爽黑胡椒牛肉風味麵80g;37.00.00;32.00.00;14.00;16576.0;03.12;30.00.00;552.05.00;PCS;83.00.00;0.7044382593623439;6.588;2.342;560;[5, 10];[58, 27];C;10
14501930001;NOBRAND經典辣牛肉風味拉麵;40.00.00;32.00.00;26.00.00;33280.0;05.05;08.00;4160.00.00;PCS;01.00;0.9992600123331278;01.00;00.00;1;[1];[1];C;1
14501938001;朕一品 金門高坑牛肉麵216g;35.00.00;31.00.00;14.00;15190.0;03.25;12.00;1265.08.00;PCS;26.00.00;0.865965567240546;4.222;1.502;114;[3, 6];[16, 11];C;6
14501940001;韓國不倒翁蔥燒牛肉風味碗麵104g X6;44.00.00;29.00.00;08.00;10208.0;00.08;01.00;10208.0;PCS;02.00;0.9957500708321528;01.00;00.00;2;[1];[2];C;1
14501941001;味丹 阿嬤ㄟ滷味麵175g;34.00.00;31.00.00;15.00;15810.0;03.00;12.00;1317.05.00;PCS;11.00;0.942887618539691;3.273;0,628472222;36;[3, 6];[10, 1];C;5
14501942001;味丹 老北京炸醬麵84g;33.00.00;31.00.00;15.00;15345.0;03.00;24.00.00;639.04.00;PCS;86.00.00;0.6993883435276079;8.449;2.919;752;[4, 8, 16, 24];[4, 80, 3, 2];C;12
14501943001;薑燒麻油雞麵線;53.00.00;19.00;28.00.00;28196.0;0,301388889;12.00;2349.07.00;PCS;12.00;0.9369077182046965;1.083;0,200694444;13;[1, 2];[11, 1];C;2
14501944001;蒜香豆瓣辣雞麵;54.00.00;28.00.00;20.00;30240.0;0,301388889;12.00;2520.00.00;PCS;19.00;0.8990750154164098;1.263;0,453472222;24;[1, 2, 3];[16, 1, 2];C;2
14502002001;真爽精燉豬肉風味麵80g;37.00.00;32.00.00;14.00;16576.0;03.12;30.00.00;552.05.00;PCS;68.00.00;0.7416876385393577;10.072;10.931;695;[5, 10, 15, 25, 30, 60];[42, 18, 1, 2, 4, 2];C;22
14502003001;美味小舖肉燥湯麵(包)67g;39.00.00;31.00.00;14.00;16926.0;0,126388889;30.00.00;564.02.00;PCS;45.00.00;0.7997266712221462;11.042;11.39;530;[5, 10, 25, 30, 40, 60];[28, 12, 2, 4, 1, 1];C;24
14502004001;一度贊-爌肉(碗) 200g;50.00.00;36.00.00;17.00;30600.0;03.21;12.00;2550.00.00;PCS;322.00.00;0.3605673238779354;10.28;12.659;3372;[2, 4, 8, 10, 12, 14, 16, 24, 26, 28, 48, 72];[129, 62, 2, 2, 64, 2, 3, 37, 1, 16, 4, 6];B;43
14502005001;日清出前一丁黑蒜油豬骨湯味麵(杯);42.00.00;31.00.00;24.00.00;31248.0;0,145138889;24.00.00;1302.00.00;PCS;10.00;0.9490708488191864;02.08;1.619;28;[1, 2, 3, 4, 6];[3, 1, 3, 2, 1];C;5
14502006001;拉麵道-日式豚骨(袋) 94g;37.00.00;31.00.00;14.00;16058.0;03.00;24.00.00;669.01.00;PCS;412.00.00;0.2851485808569857;5.067;1.769;2113;[4, 5, 8];[305, 1, 111];B;10
14502007001;味王香菇肉羹湯碗麵 88g;43.00.00;30.00.00;17.00;21930.0;0,105555556;12.00;1827.05.00;PCS;140.00.00;0.5941867635539407;5.615;4.057;876;[3, 6, 9, 12, 18, 24];[89, 36, 5, 22, 2, 2];C;11
14502008001;味丹酒膳排骨袋麵;34.00.00;31.00.00;13.00;13702.0;0,143055556;12.00;1141.08.00;PCS;14.00;0.9251679138681022;3.643;1.277;51;[3, 6];[11, 3];C;5
14502009001;統一肉燥(包) 85g;37.00.00;37.00.00;14.00;19166.0;0,152083333;30.00.00;638.09.00;PCS;1210.00.00;0.05579240345994233;12.658;13.593;15455;[1, 5, 9, 10, 15, 20, 25, 30, 35, 40, 45, 50, 60, 65, 70, 75];[1, 628, 1, 358, 4, 1, 5, 155, 5, 4, 2, 2, 51, 1, 1, 2];A;103
14502010001;維力大炒一番-泡菜燒肉(包)85g;32.00.00;32.00.00;14.00;14336.0;03.01;24.00.00;597.03.00;PCS;227.00.00;0.47209213179780335;8.496;2.393;1988;[4, 8, 12, 16, 24];[5, 213, 2, 12, 2];B;15
14502011001;來一客-京燉肉骨 71g;45.00.00;33.00.00;20.00;29700.0;03.00;24.00.00;1237.05.00;PCS;720.00.00;0.12224129597840036;8.468;11.861;6258;[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36, 39, 48, 54, 72, 168];[408, 191, 5, 7, 4, 1, 2, 93, 4, 1, 2, 1, 15, 1, 3, 1];A;87
14502012001;統一肉骨茶(包) 93g;37.00.00;37.00.00;14.00;19166.0;03.19;30.00.00;638.09.00;PCS;260.00.00;0.42372293795103416;10.737;10.058;2985;[5, 10, 15, 20, 25, 30, 35, 40, 45, 60];[161, 66, 4, 5, 6, 27, 2, 3, 2, 2];B;38
14502014001;來一客-肉燥菠菜 67g;46.00.00;33.00.00;20.00;30360.0;03.00;24.00.00;1265.00.00;PCS;799.00.00;0.09711504808253196;04.14;1.554;3333;[3, 6, 12, 18];[505, 298, 1, 1];A;15
14502015001;統一阿Q蒜香珍肉(碗)106g;43.00.00;28.00.00;23.00;27692.0;02.05;12.00;2307.07.00;PCS;251.00.00;0.43392943450942484;6.439;5.891;1629;[3, 6, 9, 12, 18, 24];[155, 38, 2, 39, 1, 18];B;22
14502016001;台酒麵攤-酒燉排骨風味湯麵95g;39.00.00;33.00.00;14.00;18018.0;0,16875;30.00.00;600.06.00;PCS;65.00.00;0.7509308178197031;6.231;2.171;405;[5, 10];[49, 16];C;9
14502018001;日清咚兵衛油豆腐烏龍麵(碗);44.00.00;30.00.00;16.00;21120.0;01.06;12.00;1760.00.00;PCS;18.00;0.9041649305844902;1.579;0,352083333;30;[1, 2];[8, 11];C;3
14502019001;真爽麻辣鍋豬肉風味麵80g;37.00.00;32.00.00;14.00;16576.0;03.12;30.00.00;552.05.00;PCS;75.00.00;0.7248645855902401;7.436;6.583;580;[5, 10, 35, 40];[57, 18, 1, 2];C;15
14502020001;浪味炒麵 80g;36.00.00;30.00.00;13.00;14040.0;0,1375;30.00.00;468.00.00;PCS;54.00.00;0.776073732104465;12.845;14.146;745;[5, 10, 20, 30, 55, 60, 70];[30, 16, 2, 7, 1, 1, 1];C;29
14502021001;味味一品原汁珍味爌肉(袋)190g;34.00.00;31.00.00;13.00;13702.0;0,147222222;12.00;1141.08.00;PCS;71.00.00;0.734304428259529;3.616;1.221;264;[3, 6];[58, 15];C;5
14502022001;滿漢大餐蔥燒豬肉(袋) 193g;32.00.00;26.00.00;15.00;12480.0;0,143055556;12.00;1040.00.00;PCS;144.00.00;0.5875768737187713;6.658;5.537;1032;[3, 6, 9, 12, 15, 18, 21, 24];[84, 28, 6, 26, 1, 1, 1, 8];C;13
14502023001;台酒麻辣酒香豚肉麵(包)200g;34.00.00;30.00.00;13.00;13260.0;03.14;12.00;1105.00.00;PCS;106.00.00;0.6547757537374377;4.389;3.318;474;[3, 6, 9, 12, 15, 24];[84, 13, 1, 8, 1, 1];C;8
14502026001;滿漢大餐蔥燒豬肉麵(大碗)193g;50.00.00;36.00.00;15.00;27000.0;03.00;12.00;2250.00.00;PCS;348.00.00;0.3350844152597457;2.792;1.206;994;[2, 4, 6, 10, 14];[224, 129, 1, 1, 1];B;6
14502029001;台酒花雕東坡肉麵(包)200g;35.00.00;30.00.00;13.00;13650.0;03.01;12.00;1137.05.00;PCS;105.00.00;0.6582823619606339;4.972;3.959;537;[3, 6, 12, 24];[75, 18, 13, 2];C;10
14502031001;味王排骨酥湯麵(包)80g;32.00.00;30.00.00;14.00;13440.0;02.05;24.00.00;560.00.00;PCS;29.00.00;0.8534257762370627;04.08;1.627;144;[4, 8];[24, 6];C;7
14502041001;味味A肉骨茶麵(袋) 85g;40.00.00;31.00.00;13.00;16120.0;03.42;30.00.00;537.03.00;PCS;325.00.00;0.3551740804319928;11.068;11.461;3885;[5, 10, 15, 20, 25, 30, 35, 40, 50, 60];[217, 66, 3, 10, 10, 30, 5, 1, 1, 8];B;42
14502044001;出前一丁北海道味噌豬骨即食麵;37.00.00;33.00.00;14.00;17094.0;03.12;30.00.00;569.08.00;PCS;01.00;0.9992633456109065;05.00;00.00;5;[5];[1];C;5
14502045001;大食客蒜香豚骨湯麵(碗)120g;41.00.00;29.00.00;22.00;26158.0;2.274;12.00;2179.08.00;PCS;20.00;0.8935584406926551;1.333;0,335416667;28;[1, 2];[14, 7];C;2
14502047001;媽媽麵紅蔥肉燥風味(包)80g;38.00.00;33.00.00;14.00;17556.0;03.09;30.00.00;585.02.00;PCS;56.00.00;0.7711504808253196;11.148;09.46;680;[5, 10, 15, 25, 30, 35];[34, 13, 2, 4, 6, 2];C;22
14502054001;味味一品原汁珍味爌肉(碗)190g;36.00.00;33.00.00;15.00;17820.0;02.39;08.00;2227.05.00;PCS;113.00.00;0.6405559907334878;4.336;03.03;568;[2, 4, 6, 8, 12, 16];[62, 30, 8, 27, 1, 3];C;9
14502068001;日清拉王辣豚骨味非油炸速食麵;38.00.00;35.00.00;15.00;19950.0;03.47;06.00;3325.00.00;PCS;09.00;0.9550607489875169;1.333;0,490972222;12;[1, 2, 3];[7, 1, 1];C;3
14502069001;日清拉王豚骨味非油炸速食麵;38.00.00;35.00.00;15.00;19950.0;03.04;06.00;3325.00.00;PCS;05.00;0.9795136747720872;01.02;0,310416667;6;[1, 2];[4, 1];C;2
14502077001;統一肉燥碗麵 85g;43.00.00;28.00.00;17.00;20468.0;01.08;12.00;1705.07.00;PCS;497.00.00;0.2223129614506425;8.684;07.03;4698;[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36, 48];[220, 93, 17, 145, 2, 9, 4, 42, 3, 1, 4, 1];B;28
14502078001;統一肉骨茶碗麵 93g;43.00.00;28.00.00;17.00;20468.0;01.08;12.00;1705.07.00;PCS;226.00.00;0.4743520941317645;13.823;70.045;3276;[3, 6, 9, 12, 15, 24, 33, 36, 60, 1080];[96, 42, 7, 53, 4, 29, 1, 3, 1, 1];B;195
14502080001;味王香菇肉羹麵(包) 87g;40.00.00;32.00.00;14.00;17920.0;03.19;30.00.00;597.03.00;PCS;53.00.00;0.7785603573273778;7.946;0,268055556;445;[5, 10, 15, 30];[36, 16, 1, 3];C;15
14502081001;味味麵精燉肉燥湯麵(包) 78g;38.00.00;31.00.00;13.00;15314.0;03.25;30.00.00;510.05.00;PCS;406.00.00;0.29194180096998384;18.226;44.851;8001;[1, 4, 5, 6, 9, 10, 15, 20, 25, 26, 30, 35, 40, 45, 50, 55, 60, 110, 300];[2, 2, 236, 1, 1, 105, 7, 7, 7, 1, 39, 3, 2, 2, 1, 5, 7, 1, 10];B;135
14502111001;一度贊-爌肉(袋) 200g;31.00.00;30.00.00;14.00;13020.0;0,151388889;12.00;1085.00.00;PCS;251.00.00;0.4347660872318795;4.081;1.626;1053;[3, 6, 9, 15];[170, 85, 2, 1];B;9
14503000001;統一鮮蝦麵(包) 83g;37.00.00;37.00.00;14.00;19166.0;03.00;30.00.00;638.09.00;PCS;386.00.00;0.3038316028066199;0,515277778;12.173;4740;[5, 10, 15, 20, 25, 30, 35, 45, 50, 55, 60, 70];[226, 96, 3, 4, 3, 54, 2, 1, 1, 1, 9, 1];B;44
14503002001;維力媽媽麵-蛤蜊海鮮(包)80g;38.00.00;32.00.00;14.00;17024.0;03.13;30.00.00;567.05.00;PCS;112.00.00;0.6416759720671322;5.708;1.751;645;[5, 10];[97, 16];C;8
14503003001;來一客-鮮蝦魚板 63g;46.00.00;33.00.00;20.00;30360.0;03.00;24.00.00;1265.00.00;PCS;2477.00.00;0.01693638439359344;5.231;5.434;13056;[1, 2, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 39, 48, 54];[1, 1, 1424, 959, 4, 3, 4, 2, 1, 67, 6, 4, 1, 1, 16, 2];A;42
14503004001;Paldo高麗麵-海鮮味 113g;40.00.00;32.00.00;14.00;17920.0;02.08;20.00;896.00.00;PCS;36.00.00;0.8295261745637573;5.833;0,103472222;210;[5, 10];[30, 6];C;8
14503005001;維力大炒一番-九層塔蛤蜊85g;32.00.00;32.00.00;14.00;14336.0;03.17;24.00.00;597.03.00;PCS;216.00.00;0.48984850252495793;8.294;2.634;1916;[4, 8, 12, 16, 20, 24];[17, 198, 3, 10, 1, 2];B;16
14503010001;美味小舖海鮮湯麵(包)68g;39.00.00;31.00.00;14.00;16926.0;0,128472222;30.00.00;564.02.00;PCS;27.00.00;0.8615856402393294;12.414;11.773;360;[5, 10, 15, 30, 45];[14, 8, 2, 3, 2];C;26
14503013001;統一鮮蝦碗麵83g;41.00.00;28.00.00;17.00;19516.0;01.07;12.00;1626.03.00;PCS;273.00.00;0.4078465358910685;9.159;10.396;2592;[3, 6, 9, 12, 18, 24, 36, 60, 120];[129, 47, 3, 62, 4, 33, 3, 1, 1];B;37
14503019001;統一阿Q桶麵生猛海鮮(碗) 98g;43.00.00;29.00.00;23.00;28681.0;02.11;12.00;2390.01.00;PCS;485.00.00;0.23378277028716188;6.748;5.883;3354;[3, 6, 9, 12, 15, 21, 24, 27, 30];[278, 87, 4, 92, 1, 2, 31, 1, 1];B;22
14503024001;日清合味道香辣海鮮味杯麵;42.00.00;32.00.00;13.00;17472.0;01.51;12.00;1456.00.00;PCS;45.00.00;0.799876668722188;2.085;02.33;98;[1, 2, 3, 5, 17];[15, 29, 1, 1, 1];C;5
14503034001;不倒翁海鮮烏龍拉麵(袋)120g;39.00.00;33.00.00;29.00.00;37323.0;05.57;40.00.00;933.01.00;PCS;93.00.00;0.6770920484658589;5.484;1.486;510;[5, 10];[84, 9];C;8
14503047001;日清合味道XO醬海鮮味杯麵;42.00.00;32.00.00;13.00;17472.0;1.454;12.00;1456.00.00;PCS;14.00;0.925214579757004;1.786;0,295833333;25;[1, 2];[3, 11];C;3
14503048001;日清合味道酸辣蝦味杯麵;42.00.00;32.00.00;13.00;17472.0;1.454;12.00;1456.00.00;PCS;46.00.00;0.7965533907768204;1.804;1.614;83;[1, 2, 12];[19, 26, 1];C;4
14503999001;雙響泡泰蝦酸辣湯麵114g;40.00.00;27.00.00;23.00;24840.0;02.17;12.00;2070.00.00;PCS;14.00;0.925261245645906;1.571;0,356944444;22;[1, 2];[6, 8];C;3
14504001001;隨緣鮮蔬百匯麵(袋) 80g;40.00.00;31.00.00;13.00;16120.0;03.01;30.00.00;537.03.00;PCS;186.00.00;0.5241079315344744;6.915;05.15;1300;[5, 10, 25, 30, 40];[145, 36, 1, 5, 1];C;13
14504002001;隨緣素魷魚羹麵(袋) 94g;41.00.00;31.00.00;13.00;16523.0;04.05;30.00.00;550.08.00;PCS;118.00.00;0.6313828102864952;09.52;10.05;1190;[5, 10, 15, 20, 25, 30, 40, 45, 60];[92, 15, 2, 2, 3, 4, 3, 3, 1];C;21
14504006001;維力炸醬麵(包)-素食 90g;41.00.00;33.00.00;14.00;18942.0;03.35;30.00.00;631.04.00;PCS;274.00.00;0.40602656622389627;10.177;12.11;2992;[2, 3, 5, 7, 10, 12, 15, 20, 23, 25, 30, 35, 45, 48, 50, 60, 140];[2, 1, 175, 1, 69, 2, 9, 4, 1, 4, 15, 3, 2, 2, 1, 2, 1];B;42
14504008001;維力素飄香-素排骨雞 90g;39.00.00;32.00.00;15.00;18720.0;03.31;30.00.00;624.00.00;PCS;123.00.00;0.6201796636722722;7.615;7.077;990;[5, 10, 15, 20, 30, 50];[98, 22, 2, 3, 3, 2];C;16
14504009001;味王素食(包)82g;36.00.00;31.00.00;14.00;15624.0;03.04;30.00.00;520.08.00;PCS;80.00.00;0.7122914618089699;9.706;10.39;825;[5, 10, 15, 30, 35, 60];[54, 19, 4, 5, 1, 2];C;22
14504012001;不倒翁泡菜拉麵(袋)120g;39.00.00;33.00.00;29.00.00;37323.0;05.57;40.00.00;933.01.00;PCS;69.00.00;0.7396410059832336;0,26875;1.909;405;[5, 10];[57, 12];C;8
14504015001;隨緣素肉骨茶麵(袋) 90g;40.00.00;31.00.00;13.00;16120.0;03.44;30.00.00;537.03.00;PCS;201.00.00;0.506541557640706;8.341;8.666;1760;[5, 10, 15, 20, 25, 30, 60];[155, 36, 2, 3, 1, 11, 3];C;18
14504027001;隨緣韓式泡菜湯麵(包)75g;40.00.00;31.00.00;13.00;16120.0;0,149305556;30.00.00;537.03.00;PCS;172.00.00;0.5467175547074216;8.855;9.596;1585;[5, 10, 15, 20, 30, 35, 45, 55, 60];[129, 32, 1, 1, 11, 1, 1, 1, 2];C;20
14504028001;維力素飄香-素紅燒牛肉 85g;39.00.00;33.00.00;15.00;19305.0;03.32;30.00.00;643.05.00;PCS;101.00.00;0.6647922534624423;8.349;7.455;885;[5, 10, 15, 20, 25, 30, 35, 50];[72, 24, 1, 2, 2, 2, 2, 1];C;17
14504038001;味王當歸藥膳包麵78g(特規);30.00.00;16.00;14.00;6720.00.00;0,06875;10.00;672.00.00;PCS;58.00.00;0.7677438709354845;12.931;4.592;750;[10, 20];[41, 17];C;18
14504042001;福慧當歸口味素絲麵300g;54.00.00;38.00.00;25.00.00;51300.0;05.21;12.00;4275.00.00;PCS;11.00;0.9429242845952568;1.455;0,3625;16;[1, 2];[6, 5];C;2
14504044001;不倒翁泡菜風味碗麵 105G;41.00.00;29.00.00;19.00;22591.0;02.01;12.00;1882.06.00;PCS;04.00;0.985476908718188;0,09375;0,664583333;7;[1, 2, 3];[2, 1, 1];C;3
14504050001;隨緣麻醬辣腐乳乾麵(袋)86g*5;41.00.00;32.00.00;14.00;18368.0;03.42;30.00.00;612.03.00;PCS;02.00;0.9957567373877102;07.05;3.536;15;[5, 10];[1, 1];C;12
14504052001;素飄香野菜多風味碗麵95g;50.00.00;35.00.00;15.00;26250.0;02.29;12.00;2187.05.00;PCS;123.00.00;0.6205896568390527;2.031;0,109722222;262;[1, 2, 3, 4, 6, 8, 12, 19];[40, 82, 1, 1, 2, 1, 1, 1];C;5
14504053001;素飄香麻辣燙風味碗麵100g;50.00.00;35.00.00;15.00;26250.0;02.18;12.00;2187.05.00;PCS;103.00.00;0.6610589823502941;1.769;0,377777778;184;[1, 2, 5];[27, 76, 1];C;3
14504055001;維力素飄香麻辣燙風味麵90g;41.00.00;33.00.00;15.00;20295.0;03.13;30.00.00;676.05.00;PCS;284.00.00;0.39951000816653054;6.684;2.857;1965;[5, 10, 35];[200, 93, 1];B;15
14504056001;維力素食炸醬重量碗110g;49.00.00;35.00.00;17.00;29155.0;02.04;12.00;2429.06.00;PCS;08.00;0.9612973117114715;1.875;0,245833333;15;[1, 2];[1, 7];C;3
14504060001;隨緣南洋叻沙拌麵碗麵92g;34.00.00;34.00.00;16.00;18496.0;01.36;08.00;2312.00.00;PCS;05.00;0.9795303411609807;01.06;0,380555556;8;[1, 2];[2, 3];C;3
14504062001;隨緣泰式酸辣湯麵碗麵98g;34.00.00;34.00.00;15.00;17340.0;01.42;08.00;2167.05.00;PCS;08.00;0.9613239779337011;1.875;0,245833333;15;[1, 2];[1, 7];C;3
14504076001;日清拉王醬油味非油炸速食麵;38.00.00;35.00.00;15.00;19950.0;03.06;06.00;3325.00.00;PCS;09.00;0.9550907484875252;1.222;0,463194444;11;[1, 3];[8, 1];C;2
14505003001;不倒翁辛辣拉麵(袋)120g;39.00.00;33.00.00;29.00.00;37323.0;05.57;40.00.00;933.01.00;PCS;33.00.00;0.8392093465108915;5.606;1.657;185;[5, 10];[29, 4];C;8
14505005001;統一肉燥風味調合米粉(包) 60g;36.00.00;31.00.00;15.00;16740.0;02.00;30.00.00;558.00.00;PCS;272.00.00;0.4087531874468759;9.695;9.717;2705;[5, 10, 20, 25, 30, 35, 40, 60];[176, 68, 3, 2, 24, 1, 1, 4];B;35
14505008001;王子麵-火鍋/滷味專用50g;41.00.00;30.00.00;13.00;15990.0;0,127777778;40.00.00;399.08.00;PCS;49.00.00;0.7883701938301029;8.061;2.461;395;[5, 10];[19, 30];C;11
14505009001;科學麵原味40gX12特規;26.00.00;18.00;12.00;5616.00.00;00.07;01.00;5616.00.00;PCS;551.00.00;0.1963867268878852;1.402;0,067361111;774;[1, 2, 3, 4, 5, 10, 18];[368, 174, 3, 4, 1, 1, 1];A;8
14505011001;拉麵道-日式味噌(袋)101g;37.00.00;32.00.00;14.00;16576.0;03.00;24.00.00;690.07.00;PCS;208.00.00;0.5011049815836403;5.189;2.785;1100;[4, 8, 12, 36];[157, 53, 1, 1];C;9
14505013001;維力炸醬麵(包) 90g;35.00.00;32.00.00;14.00;15680.0;03.03;30.00.00;522.07.00;PCS;797.00.00;0.09977167047215879;12.473;12.556;10215;[5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 70];[417, 236, 1, 5, 4, 121, 3, 3, 1, 3, 1, 23, 1];A;96
14505014001;維力炸醬麵(碗) 90g;42.00.00;29.00.00;18.00;21924.0;01.07;12.00;1827.00.00;PCS;455.00.00;0.2650422492958451;9.174;7.814;4431;[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36, 48];[184, 93, 11, 131, 2, 3, 1, 45, 1, 7, 1, 4];B;30
14505016001;來一客-韓式泡菜 67g;46.00.00;33.00.00;20.00;30360.0;03.00;24.00.00;1265.00.00;PCS;660.00.00;0.1521841302644956;6.139;6.678;4242;[3, 6, 9, 12, 15, 18, 21, 24, 45, 48];[411, 198, 8, 6, 5, 3, 2, 53, 2, 3];A;51
14505020001;維力大乾麵-地獄辣椒(包)100g;40.00.00;34.00.00;14.00;19040.0;0,186805556;30.00.00;634.07.00;PCS;155.00.00;0.5721904634922751;08.23;7.211;1325;[5, 10, 25, 30, 35, 50];[109, 40, 2, 7, 2, 1];C;17
14505021001;維力大乾麵-紅油擔擔(包)100g;40.00.00;33.00.00;14.00;18480.0;0,179861111;30.00.00;616.00.00;PCS;167.00.00;0.5512374793753437;8.451;8.467;1479;[1, 4, 5, 9, 10, 15, 20, 30, 60];[1, 1, 122, 1, 33, 1, 3, 11, 2];C;18
14505031001;統一阿Q桶麵韓式泡菜麵 102g;43.00.00;28.00.00;22.00;26488.0;02.05;12.00;2207.03.00;PCS;201.00.00;0.5072115464742254;5.915;4.933;1248;[3, 6, 9, 12, 15, 18, 24, 30];[128, 38, 2, 32, 2, 3, 5, 1];C;12
14505035001;火辣雞肉風味鐵板炒麵(奶油白醬風味);42.00.00;32.00.00;27.00.00;36288.0;06.02;08.00;4536.00.00;PCS;06.00;0.9734371093815103;1.333;0,358333333;8;[1, 2];[4, 2];C;2
14505039001;農心天婦羅海鮮味烏龍杯麵62g;36.00.00;29.00.00;13.00;13572.0;01.04;12.00;1131.00.00;PCS;11.00;0.9429609506508225;1.545;0,3625;17;[1, 2];[5, 6];C;3
14505041001;科學麵-原味(包)40g;39.00.00;31.00.00;12.00;14508.0;02.08;40.00.00;362.07.00;PCS;490.00.00;0.2321661305644906;17.649;21.828;9495;[5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 260];[230, 156, 9, 7, 12, 7, 4, 78, 2, 1, 3, 2, 1, 2, 6, 12, 2, 3, 1];B;76
14505043001;Paldo 泡菜麵 120g;37.00.00;31.00.00;14.00;16058.0;0,145138889;20.00;802.09.00;PCS;02.00;0.9957634039432676;05.00;00.00;10;[5];[2];C;5
14505046001;農心辛香菇味杯麵68g;37.00.00;29.00.00;13.00;13949.0;01.42;12.00;1162.04.00;PCS;75.00.00;0.7251145814236429;1.675;0,327083333;129;[1, 2];[25, 52];C;3
14505047001;維力大乾麵地獄辣椒風味桶麵110g 大乾麵地獄辣椒;51.00.00;36.00.00;18.00;33048.0;02.07;12.00;2754.00.00;PCS;10.00;0.9491041815969734;3.273;1.737;36;[1, 2, 3, 4, 5, 6];[1, 4, 2, 1, 1, 2];C;6
14505048001;張君雅小妹妹-捏碎麵 40g;31.00.00;30.00.00;14.00;13020.0;0,091666667;30.00.00;434.00.00;PCS;42.00.00;0.8102264962250629;14.688;13.582;705;[5, 10, 15, 20, 30, 45, 55, 60];[16, 18, 2, 3, 5, 2, 1, 1];C;31
14505052001;荷卡廚坊濃湯麵田園玉米47g;40.00.00;33.00.00;21.00;27720.0;02.04;24.00.00;1155.00.00;PCS;04.00;0.9854902418293029;03.06;1.342;18;[3, 6];[4, 1];C;6
14505053001;農心激辣辛杯麵68g;36.00.00;29.00.00;13.00;13572.0;1.377;12.00;1131.00.00;PCS;08.00;0.9613506441559307;0,09375;0,321527778;14;[1, 2];[2, 6];C;3
14505058001;荷卡廚坊濃湯麵巧達海鮮47g;40.00.00;33.00.00;21.00;27720.0;02.04;24.00.00;1155.00.00;PCS;29.00.00;0.8535224412926451;3.562;01.19;114;[3, 6];[26, 6];C;6
